X,Y,Count,Date,Time,Lat,Long,Speed,Altitude,GSR,normal_GSR,Walk
-2512.48090720418,6684790.1026199,616,2/6/2018,10:23:12,51.545012999999997,-0.022570000000000,6.130000000000000,8.800000000000001,587,0.4259259259,0
-2511.70167076863,6684788.13874863,617,2/6/2018,10:23:13,51.545001999999997,-0.022563000000000,4.330000000000000,8.800000000000001,585,0.3888888889,0
-2511.70167076863,6684788.13874863,618,2/6/2018,10:23:13,51.545001999999997,-0.022563000000000,4.330000000000000,8.500000000000000,588,0.4444444444,0
-2511.36771229625,6684786.71047891,619,2/6/2018,10:23:14,51.544994000000003,-0.022560000000000,3.020000000000000,8.500000000000000,590,0.4814814815,0
-2511.36771229625,6684786.71047891,620,2/6/2018,10:23:14,51.544994000000003,-0.022560000000000,3.020000000000000,8.000000000000000,588,0.4444444444,0
-2511.14507331467,6684785.46074311,621,2/6/2018,10:23:15,51.544986999999999,-0.022558000000000,2.110000000000000,8.000000000000000,585,0.3888888889,0
-2511.14507331467,6684785.46074311,622,2/6/2018,10:23:15,51.544986999999999,-0.022558000000000,2.110000000000000,8.400000000000000,589,0.4629629630,0
-2510.25451738832,6684784.03247387,623,2/6/2018,10:23:16,51.544978999999998,-0.022550000000000,4.720000000000000,8.400000000000000,585,0.3888888889,0
-2510.25451738832,6684784.03247387,624,2/6/2018,10:23:16,51.544978999999998,-0.022550000000000,4.720000000000000,8.600000000000000,591,0.5000000000,0
-2509.80923942515,6684784.03247387,625,2/6/2018,10:23:17,51.544978999999998,-0.022546000000000,2.000000000000000,8.600000000000000,585,0.3888888889,0
-2509.80923942515,6684784.03247387,626,2/6/2018,10:23:17,51.544978999999998,-0.022546000000000,2.000000000000000,8.100000000000000,588,0.4444444444,0
-2509.58660044356,6684784.03247387,627,2/6/2018,10:23:18,51.544978999999998,-0.022544000000000,1.590000000000000,8.100000000000000,584,0.3703703704,0
-2507.80548859087,6684783.31833934,628,2/6/2018,10:23:19,51.544975000000001,-0.022528000000000,5.020000000000000,8.100000000000000,587,0.4259259259,0
-2507.80548859087,6684783.31833934,629,2/6/2018,10:23:19,51.544975000000001,-0.022528000000000,5.020000000000000,8.400000000000000,590,0.4814814815,0
-2506.58097419214,6684782.60420488,630,2/6/2018,10:23:20,51.544970999999997,-0.022517000000000,3.410000000000000,8.400000000000000,585,0.3888888889,0
-2506.24701571976,6684781.35446972,631,2/6/2018,10:23:21,51.544964000000000,-0.022514000000000,3.650000000000000,8.400000000000000,588,0.4444444444,0
-2505.91305724738,6684779.21206703,632,2/6/2018,10:23:22,51.544952000000002,-0.022511000000000,2.940000000000000,8.400000000000000,587,0.4259259259,0
-2505.24514030262,6684777.96233239,633,2/6/2018,10:23:23,51.544944999999998,-0.022505000000000,5.410000000000000,8.400000000000000,588,0.4444444444,0
-2503.57534794072,6684776.53406448,634,2/6/2018,10:23:24,51.544936999999997,-0.022490000000000,3.830000000000000,8.400000000000000,588,0.4444444444,0
-2502.46215303279,6684775.28433025,635,2/6/2018,10:23:25,51.544930000000001,-0.022480000000000,3.520000000000000,8.400000000000000,589,0.4629629630,0
-2502.46215303279,6684775.28433025,636,2/6/2018,10:23:25,51.544930000000001,-0.022480000000000,3.520000000000000,9.100000000000000,591,0.5000000000,0
-2502.01687506962,6684774.5701965,637,2/6/2018,10:23:26,51.544925999999997,-0.022476000000000,1.500000000000000,9.100000000000000,586,0.4074074074,0
-2501.68291659724,6684773.14192918,638,2/6/2018,10:23:27,51.544918000000003,-0.022473000000000,2.300000000000000,9.100000000000000,588,0.4444444444,0
-2501.68291659724,6684773.14192918,639,2/6/2018,10:23:27,51.544918000000003,-0.022473000000000,2.300000000000000,9.699999999999999,590,0.4814814815,0
-2500.79236067089,6684771.17806203,640,2/6/2018,10:23:28,51.544907000000002,-0.022465000000000,6.820000000000000,9.699999999999999,585,0.3888888889,0
-2499.34520729058,6684768.32152884,641,2/6/2018,10:23:29,51.544891000000000,-0.022452000000000,6.220000000000000,9.699999999999999,587,0.4259259259,0
-2499.34520729058,6684768.32152884,642,2/6/2018,10:23:29,51.544891000000000,-0.022452000000000,6.220000000000000,9.900000000000000,594,0.5555555556,0
-2498.89992932741,6684767.78592898,643,2/6/2018,10:23:30,51.544888000000000,-0.022448000000000,2.500000000000000,9.900000000000000,586,0.4074074074,0
-2498.34333187344,6684766.35766286,644,2/6/2018,10:23:31,51.544879999999999,-0.022443000000000,1.630000000000000,9.900000000000000,585,0.3888888889,0
-2498.34333187344,6684766.35766286,645,2/6/2018,10:23:31,51.544879999999999,-0.022443000000000,1.630000000000000,10.000000000000000,589,0.4629629630,0
-2497.89805391027,6684765.64352989,646,2/6/2018,10:23:32,51.544876000000002,-0.022439000000000,2.590000000000000,10.000000000000000,584,0.3703703704,0
-2496.89617849313,6684764.21526415,647,2/6/2018,10:23:33,51.544868000000001,-0.022430000000000,4.560000000000000,10.000000000000000,587,0.4259259259,0
-2496.89617849313,6684764.21526415,648,2/6/2018,10:23:33,51.544868000000001,-0.022430000000000,4.560000000000000,11.500000000000000,595,0.5740740741,0
-2496.67353951154,6684762.96553183,649,2/6/2018,10:23:34,51.544860999999997,-0.022428000000000,3.930000000000000,11.500000000000000,584,0.3703703704,0
-2496.67353951154,6684762.96553183,650,2/6/2018,10:23:34,51.544860999999997,-0.022428000000000,3.930000000000000,10.199999999999999,588,0.4444444444,0
-2496.33958103916,6684762.25139916,651,2/6/2018,10:23:35,51.544857000000000,-0.022425000000000,2.000000000000000,10.199999999999999,586,0.4074074074,0
-2496.33958103916,6684762.25139916,652,2/6/2018,10:23:35,51.544857000000000,-0.022425000000000,2.000000000000000,9.900000000000000,587,0.4259259259,0
-2496.00562256678,6684760.82313402,653,2/6/2018,10:23:36,51.544848999999999,-0.022422000000000,3.170000000000000,9.900000000000000,584,0.3703703704,0
-2496.00562256678,6684760.82313402,654,2/6/2018,10:23:36,51.544848999999999,-0.022422000000000,3.170000000000000,9.699999999999999,587,0.4259259259,0
-2495.56034460361,6684760.28753466,655,2/6/2018,10:23:37,51.544846000000000,-0.022418000000000,2.220000000000000,9.699999999999999,585,0.3888888889,0
-2495.56034460361,6684760.28753466,656,2/6/2018,10:23:37,51.544846000000000,-0.022418000000000,2.220000000000000,9.400000000000000,587,0.4259259259,0
-2494.89242765885,6684758.14513756,657,2/6/2018,10:23:38,51.544834000000002,-0.022412000000000,4.890000000000000,9.400000000000000,584,0.3703703704,0
-2494.89242765885,6684758.14513756,658,2/6/2018,10:23:38,51.544834000000002,-0.022412000000000,4.890000000000000,9.000000000000000,587,0.4259259259,0
-2493.55659376933,6684756.18127405,659,2/6/2018,10:23:39,51.544823000000001,-0.022400000000000,4.850000000000000,9.000000000000000,583,0.3518518519,0
-2493.55659376933,6684756.18127405,660,2/6/2018,10:23:39,51.544823000000001,-0.022400000000000,4.850000000000000,9.100000000000000,587,0.4259259259,0
-2492.99999631536,6684755.46714198,661,2/6/2018,10:23:40,51.544818999999997,-0.022395000000000,1.870000000000000,9.100000000000000,584,0.3703703704,0
-2492.99999631536,6684755.46714198,662,2/6/2018,10:23:40,51.544818999999997,-0.022395000000000,1.870000000000000,8.699999999999999,587,0.4259259259,0
-2492.55471835219,6684754.03887804,663,2/6/2018,10:23:41,51.544811000000003,-0.022391000000000,1.850000000000000,8.699999999999999,584,0.3703703704,0
-2492.55471835219,6684754.03887804,664,2/6/2018,10:23:41,51.544811000000003,-0.022391000000000,1.850000000000000,8.900000000000000,588,0.4444444444,0
-2491.55284293505,6684752.7891473,665,2/6/2018,10:23:42,51.544803999999999,-0.022382000000000,4.130000000000000,8.900000000000000,583,0.3518518519,0
-2490.6622870087,6684750.64675218,666,2/6/2018,10:23:43,51.544792000000001,-0.022374000000000,5.170000000000000,8.900000000000000,585,0.3888888889,0
-2490.32832853632,6684748.6828905,667,2/6/2018,10:23:44,51.544781000000000,-0.022371000000000,2.870000000000000,8.900000000000000,587,0.4259259259,0
-2490.32832853632,6684748.6828905,668,2/6/2018,10:23:44,51.544781000000000,-0.022371000000000,2.870000000000000,9.400000000000000,589,0.4629629630,0
-2489.77173108236,6684747.25462775,669,2/6/2018,10:23:45,51.544772999999999,-0.022366000000000,3.560000000000000,9.400000000000000,585,0.3888888889,0
-2489.77173108236,6684747.25462775,670,2/6/2018,10:23:45,51.544772999999999,-0.022366000000000,3.560000000000000,8.900000000000000,588,0.4444444444,0
-2488.65853617442,6684745.29076689,671,2/6/2018,10:23:46,51.544761999999999,-0.022356000000000,4.130000000000000,8.900000000000000,583,0.3518518519,0
-2488.65853617442,6684745.29076689,672,2/6/2018,10:23:46,51.544761999999999,-0.022356000000000,4.130000000000000,9.400000000000000,587,0.4259259259,0
-2487.87929973887,6684743.86250474,673,2/6/2018,10:23:47,51.544753999999998,-0.022349000000000,4.040000000000000,9.400000000000000,585,0.3888888889,0
-2487.87929973887,6684743.86250474,674,2/6/2018,10:23:47,51.544753999999998,-0.022349000000000,4.040000000000000,9.400000000000000,586,0.4074074074,0
-2487.3227022849,6684741.89864471,675,2/6/2018,10:23:48,51.544742999999997,-0.022344000000000,5.060000000000000,9.400000000000000,585,0.3888888889,0
-2487.3227022849,6684741.89864471,676,2/6/2018,10:23:48,51.544742999999997,-0.022344000000000,5.060000000000000,9.300000000000001,587,0.4259259259,0
-2486.65478534015,6684740.47038316,677,2/6/2018,10:23:49,51.544735000000003,-0.022338000000000,2.570000000000000,9.300000000000001,584,0.3703703704,0
-2486.20950737697,6684739.04212187,678,2/6/2018,10:23:50,51.544727000000002,-0.022334000000000,3.850000000000000,9.300000000000001,586,0.4074074074,0
-2485.43027094142,6684737.79239344,679,2/6/2018,10:23:51,51.544719999999998,-0.022327000000000,1.740000000000000,9.300000000000001,587,0.4259259259,0
-2485.43027094142,6684737.79239344,680,2/6/2018,10:23:51,51.544719999999998,-0.022327000000000,1.740000000000000,8.800000000000001,594,0.5555555556,0
-2484.53971501507,6684737.078263,681,2/6/2018,10:23:52,51.544716000000001,-0.022319000000000,1.830000000000000,8.800000000000001,585,0.3888888889,0
-2484.53971501507,6684737.078263,682,2/6/2018,10:23:52,51.544716000000001,-0.022319000000000,1.830000000000000,8.699999999999999,592,0.5185185185,0
-2482.64728367159,6684736.36413262,683,2/6/2018,10:23:53,51.544711999999997,-0.022302000000000,5.200000000000000,8.699999999999999,584,0.3703703704,0
-2482.64728367159,6684736.36413262,684,2/6/2018,10:23:53,51.544711999999997,-0.022302000000000,5.200000000000000,9.400000000000000,588,0.4444444444,0
-2481.42276927286,6684736.36413262,685,2/6/2018,10:23:54,51.544711999999997,-0.022291000000000,2.150000000000000,9.400000000000000,585,0.3888888889,0
-2481.42276927286,6684736.36413262,686,2/6/2018,10:23:54,51.544711999999997,-0.022291000000000,2.150000000000000,9.300000000000001,587,0.4259259259,0
-2480.86617181889,6684736.36413262,687,2/6/2018,10:23:55,51.544711999999997,-0.022286000000000,1.460000000000000,9.300000000000001,584,0.3703703704,0
-2480.86617181889,6684736.36413262,688,2/6/2018,10:23:55,51.544711999999997,-0.022286000000000,1.460000000000000,10.000000000000000,587,0.4259259259,0
-2480.30957436493,6684735.65000231,689,2/6/2018,10:23:56,51.544708000000000,-0.022281000000000,4.560000000000000,10.000000000000000,583,0.3518518519,0
-2480.30957436493,6684735.65000231,690,2/6/2018,10:23:56,51.544708000000000,-0.022281000000000,4.560000000000000,9.400000000000000,587,0.4259259259,0
-2479.41901843858,6684734.93587206,691,2/6/2018,10:23:57,51.544704000000003,-0.022273000000000,1.630000000000000,9.400000000000000,582,0.3333333333,0
-2479.41901843858,6684734.93587206,692,2/6/2018,10:23:57,51.544704000000003,-0.022273000000000,1.630000000000000,9.199999999999999,584,0.3703703704,0
-2479.41901843858,6684734.40027441,693,2/6/2018,10:23:58,51.544701000000003,-0.022273000000000,2.430000000000000,9.199999999999999,577,0.2407407407,0
-2479.41901843858,6684734.40027441,694,2/6/2018,10:23:58,51.544701000000003,-0.022273000000000,2.430000000000000,9.000000000000000,584,0.3703703704,0
-2478.86242098462,6684733.68614426,695,2/6/2018,10:23:59,51.544696999999999,-0.022268000000000,1.780000000000000,9.000000000000000,583,0.3518518519,0
-2478.86242098462,6684733.68614426,696,2/6/2018,10:23:59,51.544696999999999,-0.022268000000000,1.780000000000000,9.199999999999999,587,0.4259259259,0
-2477.97186505827,6684732.97201419,697,2/6/2018,10:24:0,51.544693000000002,-0.022260000000000,2.700000000000000,9.199999999999999,581,0.3148148148,0
-2477.97186505827,6684732.97201419,698,2/6/2018,10:24:0,51.544693000000002,-0.022260000000000,2.700000000000000,9.300000000000001,585,0.3888888889,0
-2477.19262862272,6684731.54375422,699,2/6/2018,10:24:1,51.544685000000001,-0.022253000000000,2.820000000000000,9.300000000000001,581,0.3148148148,0
-2477.19262862272,6684731.54375422,700,2/6/2018,10:24:1,51.544685000000001,-0.022253000000000,2.820000000000000,9.100000000000000,585,0.3888888889,0
-2476.96998964113,6684730.29402695,701,2/6/2018,10:24:2,51.544677999999998,-0.022251000000000,1.740000000000000,9.100000000000000,581,0.3148148148,0
-2476.96998964113,6684730.29402695,702,2/6/2018,10:24:2,51.544677999999998,-0.022251000000000,1.740000000000000,8.800000000000001,585,0.3888888889,0
-2476.19075320558,6684728.86576746,703,2/6/2018,10:24:3,51.544670000000004,-0.022244000000000,2.260000000000000,8.800000000000001,583,0.3518518519,0
-2476.19075320558,6684728.86576746,704,2/6/2018,10:24:3,51.544670000000004,-0.022244000000000,2.260000000000000,8.699999999999999,585,0.3888888889,0
-2474.85491931606,6684726.90191106,705,2/6/2018,10:24:4,51.544659000000003,-0.022232000000000,5.220000000000000,8.699999999999999,582,0.3333333333,0
-2474.85491931606,6684726.90191106,706,2/6/2018,10:24:4,51.544659000000003,-0.022232000000000,5.220000000000000,8.300000000000001,584,0.3703703704,0
-2475.18887778844,6684725.47365217,707,2/6/2018,10:24:5,51.544651000000002,-0.022235000000000,2.630000000000000,8.300000000000001,581,0.3148148148,0
-2475.18887778844,6684725.47365217,708,2/6/2018,10:24:5,51.544651000000002,-0.022235000000000,2.630000000000000,9.900000000000000,585,0.3888888889,0
-2475.63415575161,6684724.04539353,709,2/6/2018,10:24:6,51.544643000000001,-0.022239000000000,2.820000000000000,9.900000000000000,581,0.3148148148,0
-2475.63415575161,6684724.04539353,710,2/6/2018,10:24:6,51.544643000000001,-0.022239000000000,2.820000000000000,9.300000000000001,584,0.3703703704,0
-2475.41151677002,6684722.0815383,711,2/6/2018,10:24:7,51.544632000000000,-0.022237000000000,3.350000000000000,9.300000000000001,580,0.2962962963,0
-2475.41151677002,6684722.0815383,712,2/6/2018,10:24:7,51.544632000000000,-0.022237000000000,3.350000000000000,9.199999999999999,584,0.3703703704,0
-2474.74359982526,6684720.65328026,713,2/6/2018,10:24:8,51.544623999999999,-0.022231000000000,2.700000000000000,9.199999999999999,581,0.3148148148,0
-2474.1870023713,6684720.11768356,714,2/6/2018,10:24:9,51.544620999999999,-0.022226000000000,2.720000000000000,9.199999999999999,583,0.3518518519,0
-2474.1870023713,6684720.11768356,715,2/6/2018,10:24:9,51.544620999999999,-0.022226000000000,2.720000000000000,9.699999999999999,591,0.5000000000,0
-2474.1870023713,6684717.26116842,716,2/6/2018,10:24:10,51.544604999999997,-0.022226000000000,3.110000000000000,9.699999999999999,582,0.3333333333,0
-2474.1870023713,6684717.26116842,717,2/6/2018,10:24:10,51.544604999999997,-0.022226000000000,3.110000000000000,9.600000000000000,586,0.4074074074,0
-2474.29832186209,6684714.58318639,718,2/6/2018,10:24:11,51.544589999999999,-0.022227000000000,3.370000000000000,9.600000000000000,583,0.3518518519,0
-2474.29832186209,6684714.58318639,719,2/6/2018,10:24:11,51.544589999999999,-0.022227000000000,3.370000000000000,10.500000000000000,585,0.3888888889,0
-2473.40776593575,6684712.61933347,720,2/6/2018,10:24:12,51.544578999999999,-0.022219000000000,3.740000000000000,10.500000000000000,583,0.3518518519,0
-2473.40776593575,6684712.61933347,721,2/6/2018,10:24:12,51.544578999999999,-0.022219000000000,3.740000000000000,9.800000000000001,586,0.4074074074,0
-2473.18512695416,6684711.90520525,722,2/6/2018,10:24:13,51.544575000000002,-0.022217000000000,2.910000000000000,9.800000000000001,582,0.3333333333,0
